contact_id,subscription_id,contact_date,channel,reason,resolved_first_contact,csat_score,refund_requested
CON00000382,SUB0000134,2025-05-02,Email,Feature Request,1,5,0
CON00000383,SUB0000134,2025-06-15,Chat,Account Access,1,5,0
CON00000384,SUB0000134,2026-04-24,Phone,Billing Question,1,4,0
CON00000385,SUB0000135,2024-09-01,Chat,Feature Request,1,5,0
CON00000386,SUB0000135,2024-11-04,Web Form,Billing Question,1,5,0
CON00000387,SUB0000135,2025-05-07,Email,Plan Change,1,5,0
CON00000388,SUB0000135,2025-11-24,Phone,Technical Issue,1,5,0
CON00000389,SUB0000135,2025-12-03,Chat,Technical Issue,1,4,0
CON00000390,SUB0000135,2026-02-22,Chat,Billing Question,0,3,0
CON00000391,SUB0000135,2026-03-23,Phone,Plan Change,1,4,0
CON00000392,SUB0000135,2026-05-09,Web Form,Plan Change,1,4,0
CON00000393,SUB0000136,2025-03-07,Email,Billing Question,0,3,0
CON00000394,SUB0000136,2025-04-06,Phone,Billing Question,1,5,1
CON00000395,SUB0000136,2025-04-05,Chat,Cancellation Inquiry,0,3,0
CON00000396,SUB0000136,2025-10-21,Phone,Account Access,1,5,0
CON00000397,SUB0000136,2026-02-20,Email,Feature Request,1,5,0
CON00000398,SUB0000137,2026-01-22,Chat,Technical Issue,0,3,0
CON00000399,SUB0000137,2026-04-03,Email,Account Access,1,4,0
CON00000400,SUB0000138,2025-09-23,Phone,Technical Issue,0,4,0
CON00000401,SUB0000138,2026-05-06,Chat,Technical Issue,1,4,0
CON00000402,SUB0000139,2025-06-01,Chat,Account Access,0,4,0
CON00000403,SUB0000140,2025-11-08,Email,Cancellation Inquiry,1,4,0
CON00000404,SUB0000140,2025-12-19,Web Form,Technical Issue,1,5,0
CON00000405,SUB0000140,2026-03-03,Email,Plan Change,1,4,0
CON00000406,SUB0000140,2026-05-10,Chat,Account Access,1,4,0
CON00000407,SUB0000141,2024-08-06,Chat,Feature Request,1,5,0
CON00000408,SUB0000141,2025-01-13,Chat,Billing Question,1,4,0
CON00000409,SUB0000142,2024-12-21,Phone,Cancellation Inquiry,1,5,0
CON00000410,SUB0000142,2024-12-09, Chat ,Account Access,0,5,0
CON00000411,SUB0000142,2025-09-01,Web Form,Payment Issue,1,5,0
CON00000412,SUB0000142,2025-09-11,Email,Payment Issue,1,4,0
CON00000413,SUB0000142,2025-12-03,Web Form,Account Access,1,4,0
CON00000414,SUB0000142,2026-04-16,Phone,Account Access,1,5,0
CON00000415,SUB0000143,2025-03-16,Web Form,Feature Request,1,4,0
CON00000416,SUB0000143,2026-01-17,Chat,Feature Request,0,3,0
CON00000417,SUB0000143,2026-04-18,Email,Plan Change,1,5,0
CON00000418,SUB0000144,2024-10-17,Email,Cancellation Inquiry,1,5,0
CON00000419,SUB0000144,2024-11-06,Chat,Billing Question,0,4,1
CON00000420,SUB0000144,2025-04-22,Email,Technical Issue,0,4,0
CON00000421,SUB0000144,2026-01-04,Phone,Plan Change,1,5,0
CON00000422,SUB0000144,2026-03-09,Email,Plan Change,1,4,0
CON00000423,SUB0000145,2024-12-21,Chat,Plan Change,1,5,0
CON00000424,SUB0000145,2024-12-22,Phone,Account Access,1,4,0
CON00000425,SUB0000145,2025-11-17,Chat,Billing Question,1,5,0
CON00000426,SUB0000145,2026-05-17,Email,Feature Request,1,5,0
CON00000427,SUB0000146,2025-01-16,Phone,Technical Issue,1,5,0
CON00000428,SUB0000146,2025-03-21,Email,Feature Request,1,5,0
CON00000429,SUB0000146,2025-04-19,Email,Technical Issue,0,3,0
CON00000430,SUB0000146,2025-06-03,Web Form,Plan Change,1,5,0
CON00000431,SUB0000146,2025-09-18,Email,Plan Change,0,3,0
CON00000432,SUB0000146,2025-10-11,Email,Billing Question,1,4,0
CON00000433,SUB0000146,2025-11-06,Chat,Plan Change,0,5,0
CON00000434,SUB0000147,2025-04-11,Chat,Account Access,1,5,0
CON00000435,SUB0000147,2025-12-08,Web Form,Billing Question,1,5,0
CON00000436,SUB0000148,2024-12-20,Chat,Billing Question,1,4,0
CON00000437,SUB0000148,2025-12-19,Email,Feature Request,0,5,0
CON00000438,SUB0000150,2025-11-25,Email,Billing Question,1,4,0
CON00000439,SUB0000151,2024-08-08,Email,Billing Question,1,4,0
CON00000440,SUB0000151,2024-09-24,Chat,Technical Issue,1,5,0
CON00000441,SUB0000151,2024-12-20,Email,Feature Request,1,4,0
CON00000442,SUB0000151,2025-03-15,Chat,Technical Issue,1,5,0
CON00000443,SUB0000152,2024-09-14,Phone,Feature Request,0,3,0
CON00000444,SUB0000152,2025-01-11,Phone,Feature Request,1,5,0
CON00000445,SUB0000152,2025-02-17,Phone,Account Access,1,5,0
CON00000446,SUB0000152,2025-03-03,Phone,Technical Issue,0,3,0
CON00000447,SUB0000152,2025-03-08,Chat,Billing Question,1,5,0
CON00000448,SUB0000152,2025-08-09,Web Form,Billing Question,1,5,0
CON00000449,SUB0000152,2025-09-04,Chat,Cancellation Inquiry,1,4,0
CON00000450,SUB0000152,2025-11-19,Email,Plan Change,1,5,0
CON00000451,SUB0000153,2025-05-11,Email,Technical Issue,1,5,0
CON00000452,SUB0000153,2025-07-26,Phone,Payment Issue,1,5,1
CON00000453,SUB0000153,2025-07-03,Web Form,Plan Change,1,4,0
CON00000454,SUB0000153,2025-07-04,Chat,Payment Issue,1,4,1
CON00000455,SUB0000153,2025-09-15,Email,Account Access,0,3,0
CON00000456,SUB0000154,2024-09-08,Email,Technical Issue,0,4,0
CON00000457,SUB0000154,2024-09-07,Chat,Billing Question,1,4,1
CON00000458,SUB0000154,2024-12-06,Email,Feature Request,1,5,0
CON00000459,SUB0000155,2024-09-25,Chat,Technical Issue,1,5,0
CON00000460,SUB0000155,2024-11-10,Chat,Account Access,1,5,0
CON00000461,SUB0000155,2025-01-16,Email,Feature Request,0,4,0
CON00000462,SUB0000155,2025-03-06,Phone,Billing Question,0,5,1
CON00000463,SUB0000155,2025-04-15,Chat,Billing Question,1,5,0
CON00000464,SUB0000155,2025-05-07,Chat,Cancellation Inquiry,0,4,0
CON00000465,SUB0000155,2026-01-18,Chat,Feature Request,1,4,0
CON00000466,SUB0000156,2025-12-10,Chat,Feature Request,0,4,0
CON00000467,SUB0000156,2026-04-16,Web Form,Account Access,1,5,0
CON00000468,SUB0000158,2024-12-07,Email,Account Access,1,5,0
CON00000469,SUB0000158,2025-01-18,Chat,Cancellation Inquiry,0,3,0
CON00000470,SUB0000158,2025-02-23,Email,Payment Issue,1,5,0
CON00000471,SUB0000158,2025-11-09,Phone,Technical Issue,0,4,0
CON00000472,SUB0000158,2026-04-23,Phone,Plan Change,0,4,0
CON00000473,SUB0000158,2026-04-25,Chat,Feature Request,1,5,0
CON00000474,SUB0000158,2026-06-17,Web Form,Plan Change,1,4,0
CON00000475,SUB0000159,2024-12-08,Email,Plan Change,1,5,0
CON00000476,SUB0000159,2026-03-15,Chat,Product Usability,0,5,0
CON00000477,SUB0000160,2024-10-02,Email,Technical Issue,1,4,0
CON00000478,SUB0000160,2025-09-18,Phone,Account Access,1,5,0
CON00000479,SUB0000160,2025-11-10,Email,Plan Change,1,5,0
CON00000480,SUB0000160,2026-01-02,Chat,Billing Question,1,4,0
CON00000481,SUB0000160,2026-03-08,Web Form,Technical Issue,1,4,0
CON00000482,SUB0000160,2026-06-13,Email,Feature Request,1,4,0
CON00000483,SUB0000161,2026-02-01,Chat,Billing Question,1,5,0
CON00000484,SUB0000162,2024-12-19,Email,Feature Request,1,5,0
CON00000485,SUB0000162,2025-03-25,Phone,Account Access,1,5,0
CON00000486,SUB0000163,2025-02-25,Chat,Technical Issue,0,4,0
CON00000487,SUB0000163,2025-05-13,Chat,Technical Issue,0,4,0
CON00000488,SUB0000163,2025-10-20,Phone,Plan Change,1,4,0
CON00000489,SUB0000163,2026-01-04,Web Form,Payment Issue,1,5,0
CON00000490,SUB0000163,2026-01-02,Web Form,Plan Change,1,4,0
CON00000491,SUB0000164,2025-11-23,Chat,Technical Issue,1,4,0
CON00000492,SUB0000165,2024-08-16,Email,Feature Request,1,5,0
CON00000493,SUB0000165,2024-09-12,Phone,Feature Request,1,5,0
CON00000494,SUB0000166,2025-01-24,Email,Cancellation Inquiry,0,3,0
CON00000495,SUB0000166,2025-04-11,Web Form,Plan Change,0,4,0
CON00000496,SUB0000166,2025-08-14,Web Form,Account Access,1,5,0
CON00000497,SUB0000166,2025-10-01,Email,Account Access,1,5,0
CON00000498,SUB0000166,2025-12-17,Email,Payment Issue,0,5,0
CON00000499,SUB0000166,2026-05-05,Phone,Feature Request,0,4,0
CON00000500,SUB0000166,2026-05-19,Phone,Plan Change,0,4,0
CON00000501,SUB0000167,2025-11-13,Phone,Technical Issue,1,5,0
CON00000502,SUB0000167,2025-12-11,Phone,Billing Question,0,4,0
CON00000503,SUB0000167,2026-04-11,Phone,Feature Request,1,5,0
CON00000504,SUB0000168,2025-05-10,Phone,Plan Change,1,5,0
CON00000505,SUB0000170,2025-05-04,Chat,Feature Request,1,5,0
CON00000506,SUB0000170,2025-08-27,Email,Product Usability,1,5,0
CON00000507,SUB0000170,2025-08-27,Email,Technical Issue,1,5,0
CON00000508,SUB0000170,2026-02-10,Chat,Feature Request,1,4,0
CON00000509,SUB0000173,2024-12-01,Phone,Billing Question,1,5,0
CON00000510,SUB0000173,2024-12-12,Chat,Feature Request,0,2,0
CON00000511,SUB0000173,2025-02-15,Chat,Billing Question,1,4,0
CON00000512,SUB0000173,2025-03-04,Chat,Plan Change,1,5,0
CON00000513,SUB0000173,2025-06-24,Chat,Account Access,1,4,0
CON00000514,SUB0000174,2025-04-16,Chat,Feature Request,1,4,0
CON00000515,SUB0000175,2025-02-04,Chat,Account Access,1,5,0
CON00000516,SUB0000175,2025-02-02,Chat,Payment Issue,1,4,0
CON00000517,SUB0000176,2025-09-21,Email,Payment Issue,1,5,0
CON00000518,SUB0000176,2025-09-08,Email,Payment Issue,1,5,1
CON00000519,SUB0000177,2024-07-14,Chat,Billing Question,1,5,0
CON00000520,SUB0000177,2025-06-15,Chat,Technical Issue,1,5,0
CON00000521,SUB0000177,2025-06-18,Phone,Plan Change,1,5,0
CON00000522,SUB0000177,2025-08-05,Chat,Payment Issue,1,5,1
CON00000523,SUB0000177,2025-09-26,Chat,Billing Question,1,5,0
CON00000524,SUB0000177,2025-11-09,Chat,Feature Request,0,3,0
CON00000525,SUB0000177,2026-04-17,Email,Plan Change,0,5,0
CON00000526,SUB0000179,2024-12-01,Phone,Feature Request,0,4,0
CON00000527,SUB0000179,2025-05-06,Phone,Technical Issue,1,5,0
CON00000528,SUB0000179,2026-05-03,Web Form,Feature Request,1,4,0
CON00000529,SUB0000180,2025-09-11,Chat,Feature Request,1,5,0
CON00000530,SUB0000181,2026-02-02,Phone,Plan Change,1,5,0
CON00000531,SUB0000182,2024-04-07,Phone,Cancellation Inquiry,0,3,0
CON00000532,SUB0000182,2024-11-03,Chat,Payment Issue,0,4,0
CON00000533,SUB0000182,2024-11-06,Web Form,Feature Request,1,4,0
CON00000534,SUB0000182,2024-12-15,Chat,Account Access,1,5,0
CON00000535,SUB0000182,2025-02-06,Chat,Feature Request,1,4,0
CON00000536,SUB0000182,2025-10-04,Chat,Feature Request,1,5,0
CON00000537,SUB0000182,2026-01-18,Chat,Cancellation Inquiry,1,4,0
CON00000538,SUB0000182,2026-01-20,Phone,Technical Issue,1,5,0
CON00000539,SUB0000183,2025-04-21,Email,Feature Request,0,4,0
CON00000540,SUB0000183,2025-12-23,Phone,Technical Issue,1,5,0
CON00000541,SUB0000183,2025-12-24,Chat,Plan Change,1,5,0
CON00000542,SUB0000183,2026-03-08,Email,Account Access,0,5,0
CON00000543,SUB0000184,2025-08-23,Chat,Technical Issue,1,4,0
CON00000544,SUB0000184,2025-09-01,Web Form,Technical Issue,0,5,0
CON00000545,SUB0000184,2025-12-22,Chat,Feature Request,1,5,0
CON00000546,SUB0000184,2026-02-12,Email,Billing Question,1,5,0
CON00000547,SUB0000184,2026-02-22,Email,Plan Change,1,4,0
CON00000548,SUB0000184,2026-04-26,Chat,Feature Request,0,4,0
CON00000549,SUB0000184,2026-04-10,Phone,Plan Change,1,5,0
CON00000550,SUB0000185,2024-10-18,Email,Plan Change,1,5,0
CON00000551,SUB0000185,2024-11-19,Web Form,Technical Issue,0,4,0
CON00000552,SUB0000185,2025-01-19,Email,Technical Issue,1,5,0
CON00000553,SUB0000185,2025-02-27,Email,Payment Issue,1,5,0
CON00000554,SUB0000185,2025-05-11,Web Form,Technical Issue,1,4,0
CON00000555,SUB0000185,2025-05-19,Email,Technical Issue,1,4,0
CON00000556,SUB0000185,2026-01-17,Email,Cancellation Inquiry,0,5,0
CON00000557,SUB0000186,2025-01-25,Web Form,Cancellation Inquiry,1,4,0
CON00000558,SUB0000186,2025-02-14,Phone,Feature Request,0,4,0
CON00000559,SUB0000186,2025-06-22,Chat,Account Access,1,5,0
CON00000560,SUB0000186,2025-07-21,Phone,Plan Change,0,3,0
CON00000561,SUB0000186,2025-10-20,Phone,Cancellation Inquiry,0,3,0
CON00000562,SUB0000186,2025-12-18,Web Form,Technical Issue,1,5,0
CON00000563,SUB0000186,2025-12-07,Chat,Technical Issue,1,3,0
CON00000564,SUB0000187,2026-05-27,Phone,Account Access,1,5,0
CON00000565,SUB0000187,2026-06-03,Email,Cancellation Inquiry,1,5,0
CON00000566,SUB0000190,2025-09-07,Chat,Billing Question,1,5,0
CON00000567,SUB0000190,2026-03-21,Phone,Feature Request,1,4,0
CON00000568,SUB0000192,2025-01-07,Phone,Account Access,1,5,0
CON00000569,SUB0000192,2025-03-10,Email,Technical Issue,1,5,0
CON00000570,SUB0000192,2026-01-09,Chat,Plan Change,0,3,0
CON00000571,SUB0000193,2026-04-24,Email,Plan Change,0,4,0
CON00000572,SUB0000193,2026-05-15,Phone,Cancellation Inquiry,0,4,0
CON00000573,SUB0000194,2024-07-25,Chat,Product Usability,1,5,0
CON00000574,SUB0000194,2024-10-02,Email,Plan Change,1,4,0
CON00000575,SUB0000194,2024-11-26,Chat,Plan Change,1,4,0
CON00000576,SUB0000194,2025-12-16,Web Form,Account Access,1,4,0
CON00000577,SUB0000194,2026-05-26,Email,Plan Change,1,4,0
CON00000578,SUB0000195,2025-05-12,Web Form,Plan Change,0,4,0
CON00000579,SUB0000195,2025-10-05,Chat,Product Usability,1,4,0
CON00000580,SUB0000196,2024-03-23,Chat,Billing Question,1,5,0
CON00000581,SUB0000196,2024-11-09,Chat,Technical Issue,1,4,0
CON00000582,SUB0000196,2025-01-27,Chat,Account Access,1,5,0
CON00000583,SUB0000196,2025-01-15,Chat,Plan Change,1,5,0
CON00000584,SUB0000196,2025-05-18,Chat,Plan Change,1,5,0
CON00000585,SUB0000196,2025-05-01,Web Form,Plan Change,1,5,0
CON00000586,SUB0000196,2025-09-26,Phone,Technical Issue,1,4,0
CON00000587,SUB0000196,2025-10-11,Phone,Cancellation Inquiry,1,4,0
CON00000588,SUB0000196,2025-11-13,Email,Product Usability,1,5,0
CON00000589,SUB0000196,2025-11-02,Chat,Product Usability,1,5,0
CON00000590,SUB0000197,2025-07-25,Chat,Billing Question,1,4,0
CON00000591,SUB0000197,2025-10-04,Chat,Technical Issue,0,5,0
CON00000592,SUB0000198,2024-11-06,Email,Billing Question,1,5,0
CON00000593,SUB0000198,2025-01-08,Chat,Technical Issue,0,3,0
CON00000594,SUB0000198,2025-04-20,Email,Plan Change,0,3,0
CON00000595,SUB0000198,2025-08-17,Web Form,Technical Issue,1,5,0
CON00000596,SUB0000198,2026-06-17,Email,Billing Question,1,4,0
CON00000597,SUB0000199,2025-01-04,Chat,Account Access,1,5,0
CON00000598,SUB0000199,2025-03-14,Phone,Account Access,0,3,0
CON00000599,SUB0000199,2025-07-21,Phone,Account Access,1,4,0
CON00000600,SUB0000199,2025-10-03,Phone,Feature Request,1,5,0
CON00000601,SUB0000199,2026-01-06,Email,Feature Request,1,5,0
CON00000602,SUB0000199,2026-03-11,Chat,Account Access,0,3,0
CON00000603,SUB0000199,2026-05-15,Email,Cancellation Inquiry,0,3,0
CON00000604,SUB0000201,2025-11-15,Web Form,Product Usability,0,3,0
CON00000605,SUB0000201,2025-12-23,Phone,Technical Issue,1,4,0
CON00000606,SUB0000201,2026-01-20,Phone,Plan Change,1,4,0
CON00000607,SUB0000201,2026-02-09,Web Form,Technical Issue,0,3,0
CON00000608,SUB0000202,2025-07-06,Web Form,Technical Issue,1,5,0
CON00000609,SUB0000203,2025-10-15,Chat,Billing Question,1,4,0
CON00000610,SUB0000203,2025-12-07,Chat,Feature Request,1,4,0
CON00000611,SUB0000204,2025-10-26,Chat,Plan Change,1,5,0
CON00000612,SUB0000204,2026-06-02,Chat,Billing Question,1,3,0
CON00000613,SUB0000205,2025-06-03,Web Form,Billing Question,0,3,0
CON00000614,SUB0000205,2025-12-13,Web Form,Account Access,1,5,0
CON00000615,SUB0000205,2026-02-14,Phone,Account Access,1,4,0
CON00000616,SUB0000206,2025-08-02,Web Form,Billing Question,1,4,0
CON00000617,SUB0000206,2025-09-11,Email,Cancellation Inquiry,0,3,0
CON00000618,SUB0000206,2026-01-08,Chat,Feature Request,0,5,0
CON00000619,SUB0000207,2025-12-05,Email,Account Access,0,3,0
CON00000620,SUB0000207,2025-12-17,Email,Product Usability,0,4,0
CON00000621,SUB0000207,2026-05-15,Chat,Product Usability,0,4,0
CON00000622,SUB0000207,2026-06-16,Chat,Cancellation Inquiry,0,4,0
CON00000623,SUB0000207,2026-06-03,Email,Plan Change,1,4,0
CON00000624,SUB0000209,2024-09-04,Web Form,Billing Question,0,3,0
CON00000625,SUB0000209,2024-10-20,Email,Feature Request,1,5,0
CON00000626,SUB0000209,2025-03-24,Phone,Account Access,1,5,0
CON00000627,SUB0000209,2025-08-12,Chat,Plan Change,1,5,0
CON00000628,SUB0000209,2026-04-11,Chat,Technical Issue,1,5,0
CON00000629,SUB0000209,2026-06-13,Chat,Plan Change,1,5,0
CON00000630,SUB0000210,2024-08-26,Phone,Product Usability,1,5,0
CON00000631,SUB0000210,2025-04-04,Web Form,Plan Change,1,5,0
CON00000632,SUB0000210,2025-06-20,Chat,Technical Issue,1,5,0
CON00000633,SUB0000211,2025-04-02,Chat,Plan Change,1,4,0
CON00000634,SUB0000211,2025-04-25,Phone,Payment Issue,1,5,0
CON00000635,SUB0000211,2025-05-16,Email,Technical Issue,1,4,0
CON00000636,SUB0000211,2025-06-20,Email,Feature Request,1,4,0
CON00000637,SUB0000212,2025-03-06,Chat,Plan Change,1,5,0
CON00000638,SUB0000212,2025-05-06,Email,Billing Question,1,4,0
CON00000639,SUB0000212,2025-07-07,Phone,Product Usability,1,5,0
CON00000640,SUB0000212,2025-08-13,Phone,Account Access,1,5,0
CON00000641,SUB0000212,2025-09-11,Phone,Product Usability,0,4,0
CON00000642,SUB0000212,2025-09-02,Phone,Product Usability,1,5,0
CON00000643,SUB0000212,2025-10-17,Email,Plan Change,1,5,0
CON00000644,SUB0000212,2025-11-16,Email,Feature Request,1,4,0
CON00000645,SUB0000213,2025-08-05,Phone,Account Access,0,3,0
CON00000646,SUB0000213,2025-12-04,Web Form,Technical Issue,1,4,0
CON00000647,SUB0000214,2025-04-19,Chat,Technical Issue,0,3,0
CON00000648,SUB0000214,2025-05-08,Chat,Feature Request,1,5,0
CON00000649,SUB0000214,2025-12-01,Chat,Payment Issue,1,5,0
CON00000650,SUB0000215,2025-05-16,Web Form,Cancellation Inquiry,0,3,0
CON00000651,SUB0000215,2026-03-02,Phone,Technical Issue,0,4,0
CON00000652,SUB0000215,2026-04-27,Email,Billing Question,1,5,0
CON00000653,SUB0000218,2026-01-09,Email,Plan Change,1,5,0
CON00000654,SUB0000218,2026-02-20,Phone,Technical Issue,0,4,0
CON00000655,SUB0000218,2026-04-10,Chat,Cancellation Inquiry,1,4,0
CON00000656,SUB0000220,2024-06-16,Phone,Technical Issue,0,3,0
CON00000657,SUB0000220,2024-11-01,Chat,Technical Issue,1,4,0
CON00000658,SUB0000220,2025-08-07,Phone,Plan Change,1,5,0
CON00000659,SUB0000220,2025-08-01,Web Form,Plan Change,1,5,0
CON00000660,SUB0000220,2026-01-16,Phone,Technical Issue,1,5,0
CON00000661,SUB0000220,2026-05-22,Email,Plan Change,1,4,0
CON00000662,SUB0000220,2026-05-22,Email,Billing Question,1,4,1
CON00000663,SUB0000221,2024-08-19,Email,Technical Issue,1,5,0
CON00000664,SUB0000221,2024-09-05,Chat,Plan Change,1,4,0
CON00000665,SUB0000221,2024-12-09,Web Form,Account Access,1,5,0
CON00000666,SUB0000221,2025-01-04,Chat,Technical Issue,1,5,0
CON00000667,SUB0000223,2026-05-05,Phone,Plan Change,1,5,0
CON00000668,SUB0000225,2024-09-27,Chat,Billing Question,1,5,1
CON00000669,SUB0000225,2024-12-08,Phone,Account Access,1,5,0
CON00000670,SUB0000225,2025-01-08,Chat,Plan Change,0,4,0
CON00000671,SUB0000225,2025-08-09,Email,Technical Issue,1,5,0
CON00000672,SUB0000225,2025-09-19,Web Form,Account Access,1,4,0
CON00000673,SUB0000225,2026-01-20,Chat,Billing Question,1,5,0
CON00000674,SUB0000225,2026-01-11,Email,Feature Request,1,5,0
CON00000675,SUB0000226,2024-07-12,Phone,Account Access,1,5,0
CON00000676,SUB0000226,2024-08-12,Email,Technical Issue,0,5,0
CON00000677,SUB0000227,2026-02-01,Phone,Feature Request,1,5,0
CON00000678,SUB0000227,2026-03-14,Email,Plan Change,1,4,0
CON00000679,SUB0000227,2026-05-09,Email,Cancellation Inquiry,1,4,0
CON00000680,SUB0000227,2026-06-17,Chat,Technical Issue,1,5,0
CON00000681,SUB0000228,2025-12-04,Email,Feature Request,1,5,0
CON00000682,SUB0000228,2026-01-07,Phone,Billing Question,0,3,1
CON00000683,SUB0000228,2026-01-03,Email,Account Access,1,4,0
CON00000684,SUB0000229,2024-07-10,Email,Feature Request,1,5,0
CON00000685,SUB0000229,2024-07-16,Chat,Account Access,1,5,0
CON00000686,SUB0000229,2024-08-23,Email,Technical Issue,1,4,0
CON00000687,SUB0000230,2024-10-07,Email,Feature Request,1,5,0
CON00000688,SUB0000230,2024-10-20,Chat,Product Usability,0,4,0
CON00000689,SUB0000230,2024-12-26,Chat,Feature Request,1,5,0
CON00000690,SUB0000230,2025-03-04,Chat,Technical Issue,1,4,0
CON00000691,SUB0000230,2025-09-01,Web Form,Payment Issue,1,4,0
CON00000692,SUB0000230,2025-12-21,Chat,Account Access,1,4,0
CON00000693,SUB0000231,2024-11-11,Phone,Plan Change,1,4,0
CON00000694,SUB0000231,2025-02-10,Web Form,Account Access,1,5,0
CON00000695,SUB0000231,2025-03-01,Chat,Feature Request,1,5,0
CON00000696,SUB0000231,2025-04-18,Email,Feature Request,1,5,0
CON00000697,SUB0000231,2025-04-17,Web Form,Account Access,1,5,0
CON00000698,SUB0000231,2025-05-17,Chat,Plan Change,1,5,0
CON00000699,SUB0000232,2026-06-18,Chat,Plan Change,0,4,0
CON00000700,SUB0000233,2024-11-27,Phone,Feature Request,1,5,0
CON00000701,SUB0000234,2024-09-16,Phone,Billing Question,1,5,0
CON00000702,SUB0000234,2025-02-05,Phone,Feature Request,1,5,0
CON00000703,SUB0000234,2025-06-02,Email,Technical Issue,1,4,0
CON00000704,SUB0000234,2026-02-16,Chat,Account Access,1,5,0
CON00000705,SUB0000235,2024-12-14,Phone,Payment Issue,1,3,1
CON00000706,SUB0000235,2025-01-08,Chat,Billing Question,0,3,0
CON00000707,SUB0000235,2025-04-14,Phone,Billing Question,1,4,0
CON00000708,SUB0000235,2025-04-03,Chat,Payment Issue,1,4,0
CON00000709,SUB0000235,2025-11-08,Phone,Feature Request,1,5,0
CON00000710,SUB0000236,2024-09-07,Email,Feature Request,1,4,0
CON00000711,SUB0000236,2024-11-18,Chat,Account Access,0,3,0
CON00000712,SUB0000236,2025-02-06,Phone,Account Access,0,4,0
CON00000713,SUB0000236,2025-08-13,Phone,Plan Change,0,4,0
CON00000714,SUB0000237,2024-11-10,Phone,Account Access,0,4,0
CON00000715,SUB0000238,2024-05-04,Email,Feature Request,1,4,0
CON00000716,SUB0000238,2024-07-20,Chat,Plan Change,1,4,0
CON00000717,SUB0000238,2024-08-19,Phone,Billing Question,0,5,0
CON00000718,SUB0000238,2024-10-25,Chat,Technical Issue,0,4,0
CON00000719,SUB0000238,2024-12-09,Phone,Plan Change,1,5,0
CON00000720,SUB0000238,2024-12-03,Phone,Cancellation Inquiry,0,3,0
CON00000721,SUB0000238,2025-03-07,Chat,Feature Request,1,5,0
CON00000722,SUB0000238,2025-05-26,Email,Payment Issue,1,4,0
CON00000723,SUB0000238,2025-08-20,Email,Plan Change,1,5,0
CON00000724,SUB0000238,2025-08-18,Web Form,Plan Change,1,5,0
CON00000725,SUB0000238,2025-10-06,Email,Account Access,1,4,0
CON00000726,SUB0000239,2025-12-09,Chat,Plan Change,0,3,0
CON00000727,SUB0000240,2026-03-19,Web Form,Feature Request,1,3,0
CON00000728,SUB0000240,2026-05-25,Phone,Account Access,1,4,0
