customer_id,signup_date,country,customer_segment,acquisition_channel,age_group
CUST000461,2024-09-12,GB,Consumer,Organic Search,55+
CUST000462,2024-07-08,GB,Consumer,Organic Search,25-34
CUST000463,2025-02-12,US,Small Business,Referral,25-34
CUST000464,2024-06-14,US,Consumer,Referral,25-34
CUST000465,2025-05-28,BR,Consumer,Organic Search,35-44
CUST000466,2025-10-05,BR,Consumer,Paid Social,55+
CUST000467,2024-12-27,CA,Consumer,Organic Search,55+
CUST000468,2025-08-29,US,Consumer,Organic Search,35-44
CUST000469,2025-10-25,US,Consumer,Organic Search,25-34
CUST000470,2025-03-04,US,Consumer,Paid Social,45-54
CUST000471,2024-10-04,US,Consumer,Affiliate,45-54
CUST000472,2026-01-30,US,Consumer,Paid Social,55+
CUST000473,2024-07-08,US,Consumer,Direct,55+
CUST000474,2025-03-04,GB,Consumer,Partner,25-34
CUST000475,2024-10-29,US,Premium Consumer,Referral,35-44
CUST000476,2026-02-17,MX,Consumer,Referral,18-24
CUST000477,2026-02-12,US,Consumer,Referral,35-44
CUST000478,2024-12-08,CA,Premium Consumer,Referral,35-44
CUST000479,2024-06-28,US,Consumer,Referral,25-34
CUST000480,2024-11-11,US,Premium Consumer,Organic Search,35-44
CUST000481,2025-08-02,US,Consumer,Paid Social,25-34
CUST000482,2025-07-16,US,Consumer,Organic Search,25-34
CUST000483,2024-03-12,GB,Consumer,Direct,45-54
CUST000484,2025-01-02,CR,Premium Consumer,Organic Search,35-44
CUST000485,2024-03-18,CA,Premium Consumer,Affiliate,55+
CUST000486,2024-02-15,MX,Consumer,Direct,55+
CUST000487,2024-02-05,BR,Consumer,Organic Search,35-44
CUST000488,2024-01-04,US,Consumer,Organic Search,25-34
CUST000489,2025-11-16,US,Consumer,Paid Social,45-54
CUST000490,2024-03-15,MX,Consumer,Organic Search,25-34
CUST000491,2025-02-05,US,Consumer,Paid Social,35-44
CUST000492,2025-04-25,GB,Small Business,Paid Social,35-44
CUST000493,2025-07-13,CA,Consumer,Organic Search,35-44
CUST000494,2024-05-21,GB,Consumer,Referral,25-34
CUST000495,2024-11-19,CA,Premium Consumer,Partner,45-54
CUST000496,2025-05-07,BR,Consumer,Organic Search,25-34
CUST000497,2024-01-04,BR,Premium Consumer,Referral,45-54
CUST000498,2025-07-16,GB,Consumer,Partner,55+
CUST000499,2024-02-10,MX,Consumer,Paid Social,25-34
CUST000500,2024-05-09,MX,Consumer,Partner,25-34
CUST000501,2025-04-19,US,Consumer,Paid Social,18-24
CUST000502,2025-07-26,US,Premium Consumer,Referral,45-54
CUST000503,2025-12-21,US,Consumer,Paid Social,18-24
CUST000504,2025-09-30,US,Premium Consumer,Organic Search,35-44
CUST000505,2025-03-23,US,Premium Consumer,Organic Search,35-44
CUST000506,2026-02-22,US,Consumer,Organic Search,25-34
CUST000507,2024-08-27,US,Consumer,Referral,18-24
CUST000508,2025-12-29,GB,Consumer,Organic Search,55+
CUST000509,2024-02-21,BR,Consumer,Paid Social,25-34
CUST000510,2024-10-23,US,Premium Consumer,Affiliate,25-34
CUST000511,2025-06-24,CA,Consumer,Partner,55+
CUST000512,2025-05-07,CR,Consumer,Partner,25-34
CUST000513,2024-09-22,US,Consumer,Referral,25-34
CUST000514,2025-07-14,BR,Premium Consumer,Direct,45-54
CUST000515,2025-09-18,CR,Premium Consumer,Organic Search,18-24
CUST000516,2024-01-30,CA,Consumer,Paid Social,45-54
CUST000517,2025-06-13,CR,Consumer,Partner,18-24
CUST000518,2024-02-05,GB,Consumer,Paid Social,25-34
CUST000519,2024-08-04,US,Premium Consumer,Organic Search,55+
CUST000520,2024-12-11,GB,Premium Consumer,Direct,35-44
CUST000521,2024-12-22,MX,Consumer,Paid Social,55+
CUST000522,2025-12-22,US,Consumer,Referral,55+
CUST000523,2025-10-29,US,Consumer,Referral,55+
CUST000524,2024-01-26,BR,Consumer,Organic Search,45-54
CUST000525,2025-02-23,US,Consumer,Paid Social,25-34
CUST000526,2025-09-16,US,Premium Consumer,Direct,45-54
CUST000527,2024-04-06,CA,Consumer,Referral,25-34
CUST000528,2025-08-04,BR,Consumer,Referral,18-24
CUST000529,2025-08-29,GB,Consumer,Organic Search,55+
CUST000530,2024-05-27,CA,Premium Consumer,Affiliate,35-44
CUST000531,2025-03-29,US,Consumer,Affiliate,35-44
CUST000532,2025-05-11,BR,Premium Consumer,Paid Social,18-24
CUST000533,2024-02-01,US,Small Business,Referral,25-34
CUST000534,2024-10-06,BR,Small Business,Organic Search,25-34
CUST000535,2024-07-10,CR,Consumer,Paid Social,35-44
CUST000536,2024-08-19,US,Premium Consumer,Referral,45-54
CUST000537,2024-05-24,CR,Consumer,Referral,25-34
CUST000538,2024-07-30,BR,Small Business,Paid Social,25-34
CUST000539,2024-07-27,GB,Consumer,Paid Social,55+
CUST000540,2025-07-22,US,Consumer,Paid Social,25-34
CUST000541,2025-11-16,CA,Consumer,Partner,25-34
CUST000542,2025-08-31,US,Consumer,Partner,45-54
CUST000543,2025-07-08,US,Consumer,Direct,35-44
CUST000544,2024-05-04,BR,Consumer,Direct,18-24
CUST000545,2024-08-29,BR,Consumer,Partner,25-34
CUST000546,2025-09-06,BR,Premium Consumer,Organic Search,45-54
CUST000547,2025-07-06,MX,Consumer,Affiliate,25-34
CUST000548,2025-06-22,US,Consumer,Direct,45-54
CUST000549,2025-02-21,US,Consumer,Direct,45-54
CUST000550,2026-03-14,US,Small Business,Referral,55+
CUST000551,2025-10-16,BR,Small Business,Partner,25-34
CUST000552,2024-10-13,US,Premium Consumer,Organic Search,45-54
CUST000553,2024-11-19,US,Consumer,Referral,35-44
CUST000554,2024-09-09,US,Consumer,Referral,18-24
CUST000555,2024-02-20,US,Premium Consumer,Affiliate,35-44
CUST000556,2024-05-02,US,Consumer,Organic Search,25-34
CUST000557,2025-07-25,CA,Premium Consumer,Direct,35-44
CUST000558,2026-03-21,US,Consumer,Paid Social,35-44
CUST000559,2026-01-06,US,Premium Consumer,Organic Search,55+
CUST000560,2024-06-27,GB,Consumer,Direct,25-34
CUST000561,2025-02-04,US,Premium Consumer,Paid Social,45-54
CUST000562,2024-05-01,US,Consumer,Referral,45-54
CUST000563,2024-05-23,MX,Consumer,Referral,25-34
CUST000564,2026-01-24,US,Consumer,Paid Social,25-34
CUST000565,2025-07-19,US,Consumer,Direct,35-44
CUST000566,2025-01-28,MX,Consumer,Referral,25-34
CUST000567,2025-07-20,US,Consumer,Organic Search,45-54
CUST000568,2024-09-29,US,Premium Consumer,Partner,35-44
CUST000569,2024-06-12,BR,Consumer,Organic Search,35-44
CUST000570,2025-06-01,GB,Consumer,Affiliate,18-24
CUST000571,2024-10-29,CR,Premium Consumer,Organic Search,45-54
CUST000572,2024-12-29,US,Premium Consumer,Organic Search,55+
CUST000573,2025-02-17,CA,Small Business,Affiliate,18-24
CUST000574,2024-09-15,GB,Consumer,Affiliate,18-24
CUST000575,2025-07-26,US,Consumer,Affiliate,18-24
CUST000576,2026-02-11,CA,Consumer,Organic Search,25-34
CUST000577,2026-01-26,GB,Consumer,Direct,45-54
CUST000578,2024-05-09,US,Consumer,Paid Social,45-54
CUST000579,2024-09-16,CA,Premium Consumer,Direct,45-54
CUST000580,2024-04-01,GB,Small Business,Partner,35-44
CUST000581,2024-01-24,US,Consumer,Paid Social,55+
CUST000582,2025-01-24,CA,Small Business,Partner,55+
CUST000583,2024-01-22,BR,Small Business,Referral,55+
CUST000584,2025-08-18,GB,Small Business,Partner,18-24
CUST000585,2025-09-20,GB,Consumer,Referral,55+
CUST000586,2024-08-18,CR,Consumer,Referral,25-34
CUST000587,2024-10-16,BR,Consumer,Paid Social,25-34
CUST000588,2024-03-31,GB,Small Business,Paid Social,45-54
CUST000589,2025-12-08,CR,Consumer,Affiliate,45-54
CUST000590,2025-11-05,US,Premium Consumer,Affiliate,18-24
CUST000591,2024-12-21,BR,Small Business,Referral,25-34
CUST000592,2024-04-04,US,Consumer,Organic Search,25-34
CUST000593,2024-11-02,BR,Consumer,Organic Search,55+
CUST000594,2026-01-30,CR,Consumer,Referral,45-54
CUST000595,2024-11-29,US,Consumer,Direct,25-34
CUST000596,2024-03-18,GB,Consumer,Referral,55+
CUST000597,2024-10-15,CR,Consumer,Partner,25-34
CUST000598,2024-04-10,BR,Small Business,Organic Search,25-34
CUST000599,2024-10-10,CR,Small Business,Organic Search,35-44
CUST000600,2025-04-07,GB,Consumer,Paid Social,35-44
CUST000601,2025-03-07,US,Consumer,Affiliate,35-44
CUST000602,2024-02-02,CR,Consumer,Referral,25-34
CUST000603,2025-05-20,GB,Premium Consumer,Paid Social,18-24
CUST000604,2025-08-25,BR,Consumer,Referral,25-34
CUST000605,2025-10-15,CA,Consumer,Partner,18-24
CUST000606,2025-07-12,US,Consumer,Organic Search,45-54
CUST000607,2025-06-30,US,Consumer,Referral,25-34
CUST000608,2025-08-02,GB,Consumer,Affiliate,35-44
CUST000609,2024-09-28,CA,Consumer,Organic Search,25-34
CUST000610,2024-11-16,US,Consumer,Direct,55+
CUST000611,2024-04-25,US,Consumer,Referral,35-44
CUST000612,2025-06-03,US,Consumer,Affiliate,55+
CUST000613,2025-01-29,MX,Consumer,Organic Search,55+
CUST000614,2025-11-18,US,Consumer,Direct,45-54
CUST000615,2025-09-17,MX,Small Business,Affiliate,45-54
CUST000616,2025-12-03,US,Consumer,Organic Search,25-34
CUST000617,2025-10-12,MX,Consumer,Organic Search,25-34
CUST000618,2025-03-10,US,Consumer,Organic Search,55+
CUST000619,2024-08-17,US,Consumer,Organic Search,25-34
CUST000620,2024-08-23,MX,Consumer,Referral,45-54
CUST000621,2025-02-21,US,Consumer,Direct,18-24
CUST000622,2025-12-30,US,Consumer,Partner,35-44
CUST000623,2024-01-12,MX,Consumer,Organic Search,55+
CUST000624,2025-10-09,BR,Consumer,Direct,25-34
CUST000625,2025-08-07,MX,Consumer,Organic Search,18-24
CUST000626,2024-07-12,MX,Consumer,Direct,35-44
CUST000627,2025-10-03,US,Consumer,Organic Search,25-34
CUST000628,2024-03-18,GB,Small Business,Referral,45-54
CUST000629,2024-10-21,MX,Consumer,Affiliate,35-44
CUST000630,2026-01-22,MX,Premium Consumer,Direct,25-34
CUST000631,2025-02-10,CA,Consumer,Partner,18-24
CUST000632,2025-04-09,BR,Premium Consumer,Partner,45-54
CUST000633,2026-01-11,CR,Consumer,Direct,35-44
CUST000634,2024-01-17,US,Small Business,Direct,25-34
CUST000635,2025-03-17,BR,Premium Consumer,Partner,25-34
CUST000636,2025-03-09,GB,Consumer,Referral,35-44
CUST000637,2024-04-02,MX,Consumer,Paid Social,18-24
CUST000638,2024-02-08,CR,Small Business,Referral,25-34
CUST000639,2025-02-16,US,Consumer,Organic Search,35-44
CUST000640,2024-09-26,GB,Consumer,Affiliate,55+
CUST000641,2024-11-05,US,Premium Consumer,Referral,35-44
CUST000642,2024-07-03,BR,Premium Consumer,Direct,18-24
CUST000643,2024-06-09,CR,Premium Consumer,Organic Search,18-24
CUST000644,2024-08-04,CA,Consumer,Referral,35-44
CUST000645,2025-12-26,US,Small Business,Direct,18-24
CUST000646,2025-10-01,GB,Consumer,Organic Search,18-24
CUST000647,2025-01-29,CR,Consumer,Paid Social,55+
CUST000648,2024-11-03,GB,Premium Consumer,Affiliate,35-44
CUST000649,2026-02-11,MX,Consumer,Affiliate,45-54
CUST000650,2024-01-04,BR,Consumer,Direct,45-54
CUST000651,2025-03-25,MX,Consumer,Direct,35-44
CUST000652,2024-12-28,CR,Small Business,Referral,25-34
CUST000653,2025-10-23,US,Consumer,Direct,18-24
CUST000654,2025-03-26,BR,Premium Consumer,Organic Search,25-34
CUST000655,2025-04-22,US,Consumer,Direct,55+
CUST000656,2024-08-20,CR,Consumer,Organic Search,35-44
CUST000657,2025-04-19,CR,Consumer,Referral,25-34
CUST000658,2024-02-28,CR,Premium Consumer,Direct,35-44
CUST000659,2026-02-06,US,Consumer,Referral,25-34
CUST000660,2024-07-14,MX,Premium Consumer,Direct,18-24
CUST000661,2025-02-17,CA,Small Business,Organic Search,45-54
CUST000662,2024-04-13,MX,Premium Consumer,Direct,45-54
CUST000663,2024-06-26,BR,Consumer,Affiliate,45-54
CUST000664,2025-05-29,US,Consumer,Paid Social,35-44
CUST000665,2024-12-18,CR,Consumer,Affiliate,35-44
CUST000666,2025-06-29,GB,Consumer,Direct,25-34
CUST000667,2024-09-23,US,Consumer,Direct,35-44
CUST000668,2025-08-21,MX,Consumer,Referral,25-34
CUST000669,2025-10-29,GB,Consumer,Direct,25-34
CUST000670,2024-10-09,US,Consumer,Affiliate,55+
CUST000671,2025-07-01,GB,Premium Consumer,Paid Social,45-54
CUST000672,2026-03-13,CA,Consumer,Referral,35-44
CUST000673,2024-07-09,GB,Consumer,Organic Search,25-34
CUST000674,2025-06-10,CA,Consumer,Paid Social,25-34
CUST000675,2024-09-07,GB,Consumer,Referral,45-54
CUST000676,2024-12-09,US,Consumer,Direct,18-24
CUST000677,2025-04-09,US,Consumer,Referral,35-44
CUST000678,2025-09-05,CA,Consumer,Organic Search,25-34
CUST000679,2024-06-27,US,Consumer,Affiliate,18-24
CUST000680,2025-10-25,US,Consumer,Organic Search,45-54
CUST000681,2024-01-30,GB,Consumer,Referral,45-54
CUST000682,2026-03-03,GB,Consumer,Paid Social,45-54
CUST000683,2024-06-12,BR,Premium Consumer,Affiliate,25-34
CUST000684,2025-03-21,US,Consumer,Referral,18-24
CUST000685,2024-12-01,US,Premium Consumer,Direct,35-44
CUST000686,2025-05-23,CA,Premium Consumer,Organic Search,25-34
CUST000687,2025-04-10,US,Premium Consumer,Referral,35-44
CUST000688,2025-04-02,CR,Consumer,Organic Search,25-34
CUST000689,2025-08-03,MX,Small Business,Affiliate,55+
CUST000690,2026-02-16,MX,Consumer,Affiliate,35-44
CUST000691,2024-12-24,MX,Premium Consumer,Partner,55+
CUST000692,2025-01-26,CR,Consumer,Partner,35-44
CUST000693,2024-01-03,CA,Consumer,Paid Social,35-44
CUST000694,2024-04-01,BR,Consumer,Affiliate,25-34
CUST000695,2024-12-16,GB,Consumer,Direct,25-34
CUST000696,2024-05-28,US,Consumer,Paid Social,45-54
CUST000697,2025-01-05,BR,Premium Consumer,Referral,25-34
CUST000698,2025-10-19,US,Consumer,Organic Search,25-34
CUST000699,2025-11-16,US,Consumer,Direct,25-34
CUST000700,2024-12-30,CA,Consumer,Direct,45-54
CUST000701,2024-01-06,BR,Premium Consumer,Organic Search,35-44
CUST000702,2026-02-10,GB,Consumer,Referral,45-54
CUST000703,2025-08-28,US,Consumer,Paid Social,45-54
CUST000704,2024-05-12,US,Consumer,Paid Social,18-24
CUST000705,2025-11-09,CA,Small Business,Paid Social,45-54
CUST000706,2025-07-30,CA,Consumer,Organic Search,35-44
CUST000707,2024-12-17,CA,Consumer,Referral,55+
CUST000708,2024-06-11,BR,Consumer,Referral,45-54
CUST000709,2025-12-08,US,Consumer,Paid Social,25-34
CUST000710,2026-02-04,BR,Consumer,Organic Search,25-34
CUST000711,2024-02-22,US,Consumer,Paid Social,35-44
CUST000712,2024-05-24,US,Consumer,Affiliate,25-34
CUST000713,2025-03-22,US,Consumer,Direct,45-54
CUST000714,2025-06-06,US,Consumer,Referral,35-44
CUST000715,2024-01-13,US,Consumer,Paid Social,25-34
CUST000716,2025-03-03,US,Consumer,Referral,35-44
CUST000717,2024-07-05,US,Premium Consumer,Paid Social,45-54
CUST000718,2026-02-28,US,Premium Consumer,Referral,25-34
CUST000719,2025-01-01,US,Consumer,Paid Social,25-34
CUST000720,2024-10-06,US,Consumer,Direct,35-44
CUST000721,2024-07-31,BR,Consumer,Direct,25-34
CUST000722,2025-03-03,GB,Consumer,Paid Social,25-34
CUST000723,2024-07-10,US,Consumer,Paid Social,25-34
CUST000724,2025-06-26,US,Small Business,Organic Search,18-24
CUST000725,2025-03-20,MX,Consumer,Organic Search,55+
CUST000726,2025-06-20,US,Consumer,Direct,35-44
CUST000727,2024-05-02,US,Consumer,Affiliate,35-44
CUST000728,2025-04-04,GB,Premium Consumer,Paid Social,18-24
CUST000729,2025-07-19,US,Small Business,Partner,55+
CUST000730,2024-01-22,CR,Consumer,Partner,35-44
CUST000731,2024-06-17,CA,Small Business,Paid Social,25-34
CUST000732,2024-10-09,US,Small Business,Referral,35-44
CUST000733,2024-05-24,GB,Consumer,Organic Search,25-34
CUST000734,2025-04-01,US,Consumer,Organic Search,35-44
CUST000735,2026-02-03,GB,Consumer,Paid Social,45-54
CUST000736,2024-01-28,CA,Consumer,Paid Social,25-34
CUST000737,2025-02-13,US,Consumer,Organic Search,45-54
CUST000738,2024-11-13,CA,Consumer,Direct,25-34
CUST000739,2026-01-23,US,Consumer,Partner,45-54
CUST000740,2024-08-16,US,Consumer,Referral,35-44
CUST000741,2025-11-16,US,Consumer,Direct,45-54
CUST000742,2024-04-03,GB,Consumer,Affiliate,45-54
CUST000743,2025-03-10,BR,Consumer,Organic Search,45-54
CUST000744,2024-05-31,US,Consumer,Direct,18-24
CUST000745,2025-12-02,US,Small Business,Paid Social,25-34
CUST000746,2024-02-08,CA,Premium Consumer,Organic Search,18-24
CUST000747,2025-09-18,CR,Consumer,Partner,25-34
CUST000748,2024-09-19,CA,Consumer,Paid Social,35-44
CUST000749,2025-02-12,CA,Consumer,Affiliate,55+
CUST000750,2024-11-16,CA,Premium Consumer,Affiliate,25-34
CUST000751,2024-05-22,MX,Consumer,Paid Social,18-24
CUST000752,2024-11-17,US,Premium Consumer,Partner,45-54
CUST000753,2024-10-11,BR,Small Business,Paid Social,35-44
CUST000754,2026-03-13,BR,Consumer,Direct,55+
CUST000755,2024-05-16,US,Premium Consumer,Paid Social,45-54
CUST000756,2024-04-05,US,Consumer,Direct,25-34
CUST000757,2025-07-16,CR,Consumer,Paid Social,35-44
CUST000758,2025-09-23,CA,Small Business,Paid Social,25-34
CUST000759,2025-05-12,CA,Small Business,Organic Search,35-44
CUST000760,2025-03-30,US,Premium Consumer,Referral,35-44
CUST000761,2026-01-07,US,Consumer,Partner,25-34
CUST000762,2026-02-26,BR,Premium Consumer,Organic Search,25-34
CUST000763,2024-10-21,CA,Consumer,Paid Social,25-34
CUST000764,2025-08-18,US,Consumer,Direct,25-34
CUST000765,2024-04-12,CR,Small Business,Paid Social,45-54
CUST000766,2024-11-15,US,Consumer,Referral,55+
CUST000767,2025-08-02,BR,Premium Consumer,Direct,35-44
CUST000768,2025-11-16,US,Consumer,Organic Search,25-34
CUST000769,2024-09-20,GB,Premium Consumer,Organic Search,25-34
CUST000770,2024-05-22,CR,Consumer,Referral,18-24
CUST000771,2024-12-10,MX,Consumer,Direct,45-54
CUST000772,2024-01-04,BR,Premium Consumer,Organic Search,45-54
CUST000773,2024-09-18,GB,Consumer,Direct,55+
CUST000774,2024-08-05,US,Consumer,Organic Search,35-44
CUST000775,2025-01-06,CR,Consumer,Direct,25-34
CUST000776,2025-02-02,CR,Consumer,Organic Search,55+
CUST000777,2025-02-20,CA,Small Business,Partner,55+
CUST000778,2024-08-13,US,Consumer,Organic Search,35-44
CUST000779,2025-12-27,MX,Consumer,Direct,35-44
CUST000780,2025-04-15,CA,Consumer,Organic Search,35-44
CUST000781,2026-02-01,US,Consumer,Organic Search,25-34
CUST000782,2024-10-31,CR,Consumer,Direct,45-54
CUST000783,2024-02-26,CA,Consumer,Partner,45-54
CUST000784,2025-07-11,MX,Consumer,Organic Search,25-34
CUST000785,2024-03-18,US,Consumer,Referral,25-34
CUST000786,2025-10-20,US,Consumer,Affiliate,25-34
CUST000787,2025-03-01,BR,Consumer,Partner,25-34
CUST000788,2024-02-06,US,Consumer,Organic Search,45-54
CUST000789,2025-10-12,US,Premium Consumer,Paid Social,55+
CUST000790,2024-04-27,CR,Consumer,Partner,55+
CUST000791,2025-05-27,US,Small Business,Paid Social,35-44
CUST000792,2024-12-31,GB,Consumer,Organic Search,55+
CUST000793,2024-02-08,BR,Consumer,Paid Social,25-34
CUST000794,2025-11-29,GB,Premium Consumer,Paid Social,25-34
CUST000795,2025-01-21,GB,Consumer,Paid Social,45-54
CUST000796,2025-12-08,US,Consumer,Direct,25-34
CUST000797,2024-12-08,MX,Small Business,Paid Social,55+
CUST000798,2024-07-11,BR,Small Business,Paid Social,35-44
CUST000799,2025-02-21,US,Small Business,Referral,35-44
CUST000800,2025-09-12,US,Consumer,Organic Search,25-34
CUST000801,2025-12-14,GB,Small Business,Partner,18-24
CUST000802,2024-11-07,US,Consumer,Affiliate,25-34
CUST000803,2025-05-30,CA,Consumer,Organic Search,55+
CUST000804,2024-08-29,CA,Consumer,Direct,18-24
CUST000805,2025-01-10,US,Premium Consumer,Partner,25-34
CUST000806,2025-06-25,BR,Consumer,Direct,45-54
CUST000807,2024-03-15,US,Premium Consumer,Referral,18-24
CUST000808,2025-11-01,GB,Consumer,Organic Search,45-54
CUST000809,2024-02-19,US,Consumer,Paid Social,25-34
CUST000810,2025-03-24,US,Consumer,Paid Social,35-44
CUST000811,2026-01-12,US,Premium Consumer,Direct,25-34
CUST000812,2024-11-07,US,Consumer,Paid Social,35-44
CUST000813,2024-05-20,CA,Premium Consumer,Referral,35-44
CUST000814,2025-11-30,MX,Consumer,Referral,18-24
CUST000815,2025-08-16,CA,Premium Consumer,Referral,25-34
CUST000816,2026-02-16,US,Consumer,Organic Search,25-34
CUST000817,2024-08-23,BR,Consumer,Paid Social,45-54
CUST000818,2025-12-29,US,Consumer,Organic Search,25-34
CUST000819,2024-05-27,BR,Premium Consumer,Affiliate,45-54
CUST000820,2026-02-24,US,Consumer,Direct,35-44
CUST000821,2024-01-08,BR,Consumer,Organic Search,25-34
CUST000822,2024-09-18,CR,Consumer,Paid Social,25-34
CUST000823,2024-05-10,US,Premium Consumer,Referral,55+
CUST000824,2024-02-28,MX,Consumer,Organic Search,25-34
CUST000825,2024-10-26,US,Small Business,Organic Search,25-34
CUST000826,2025-02-02,US,Consumer,Direct,45-54
CUST000827,2025-08-15,GB,Consumer,Referral,35-44
CUST000828,2024-12-19,MX,Premium Consumer,Paid Social,18-24
CUST000829,2025-08-20,GB,Consumer,Paid Social,45-54
CUST000830,2024-03-31,US,Small Business,Referral,18-24
CUST000831,2024-01-02,GB,Consumer,Referral,25-34
CUST000832,2025-04-02,MX,Consumer,Organic Search,45-54
CUST000833,2024-04-30,CA,Consumer,Organic Search,35-44
CUST000834,2024-01-23,US,Consumer,Referral,25-34
CUST000835,2024-06-20,CR,Consumer,Referral,45-54
CUST000836,2024-10-20,BR,Premium Consumer,Affiliate,35-44
CUST000837,2024-12-03,US,Premium Consumer,Organic Search,35-44
CUST000838,2026-02-09,CA,Consumer,Direct,25-34
CUST000839,2025-03-31,GB,Small Business,Paid Social,35-44
CUST000840,2025-03-13,US,Consumer,Organic Search,25-34
CUST000841,2024-07-31,GB,Consumer,Paid Social,35-44
CUST000842,2025-01-01,CA,Consumer,Paid Social,25-34
CUST000843,2025-03-26,US,Consumer,Organic Search,25-34
CUST000844,2024-08-28,CA,Consumer,Paid Social,55+
CUST000845,2024-01-01,US,Consumer,Organic Search,45-54
CUST000846,2024-03-21,US,Consumer,Organic Search,25-34
CUST000847,2024-05-22,CA,Consumer,Organic Search,45-54
CUST000848,2025-08-04,US,Consumer,Organic Search,25-34
CUST000849,2024-06-11,US,Consumer,Organic Search,25-34
CUST000850,2025-07-11,CR,Consumer,Paid Social,25-34
CUST000851,2025-08-14,GB,Premium Consumer,Organic Search,35-44
