subscription_id,customer_id,plan_id,start_date,end_date,subscription_status,auto_renew,discount_pct
SUB0000398,CUST000348,P01,2024-09-16,,Active,1,10.0
SUB0000399,CUST000349,P01,2025-04-23,2025-05-19,Cancelled,1,20.0
SUB0000400,CUST000350,P02,2024-07-19,,Active,1,0.0
SUB0000401,CUST000351,P04,2024-02-16,,Active,1,0.0
SUB0000402,CUST000352,P02,2024-06-08,,Active,1,15.0
SUB0000403,CUST000353,P01,2025-08-12,,Active,1,0.0
SUB0000404,CUST000354,P02,2026-03-30,,Active,1,0.0
SUB0000405,CUST000355,P02,2024-09-11,,Active,1,0.0
SUB0000406,CUST000355,P03,2025-04-25,,Active,1,0.0
SUB0000407,CUST000356,P01,2025-01-21,2026-03-25,Cancelled,1,0.0
SUB0000408,CUST000357,P01,2026-01-04,,Active,1,5.0
SUB0000409,CUST000358,P01,2024-02-03,2024-09-11,Cancelled,1,0.0
SUB0000410,CUST000359,P02,2026-02-20,,Active,0,15.0
SUB0000411,CUST000360,P01,2025-05-22,,Active,0,15.0
SUB0000412,CUST000361,P01,2025-12-06,2026-01-19,Cancelled,1,20.0
SUB0000413,CUST000362,P03,2025-08-09,,Active,1,0.0
SUB0000414,CUST000363,P02,2025-04-06,,Active,1,0.0
SUB0000415,CUST000364,P02,2024-10-06,,Active,1,0.0
SUB0000416,CUST000365,P02,2025-08-27,,Active,1,15.0
SUB0000417,CUST000366,P02,2024-03-28,,Active,1,0.0
SUB0000418,CUST000367,P03,2026-02-24,,Active,1,0.0
SUB0000419,CUST000368,P02,2024-04-18,2025-02-20,Cancelled,1,0.0
SUB0000420,CUST000369,P03,2025-11-02,,Active,1,0.0
SUB0000421,CUST000370,P03,2024-10-07,,Active,1,0.0
SUB0000422,CUST000371,P03,2026-04-02,,Active,1,20.0
SUB0000423,CUST000372,P03,2025-12-30,,Active,1,0.0
SUB0000424,CUST000373,P02,2026-01-26,,Active,1,15.0
SUB0000425,CUST000374,P01,2025-03-15,,Active,0,0.0
SUB0000426,CUST000375,P02,2024-02-17,2024-07-31,Cancelled,1,5.0
SUB0000427,CUST000376,P01,2024-07-30,,Active,1,10.0
SUB0000428,CUST000377,P03,2024-07-11,2026-06-23,Cancelled,1,0.0
SUB0000429,CUST000378,P02,2025-05-03,,Active,1,0.0
SUB0000430,CUST000379,P01,2024-01-28,2025-03-10,Cancelled,1,0.0
SUB0000431,CUST000380,P02,2025-01-26,,Active,1,0.0
SUB0000432,CUST000381,P03,2024-07-30,,Active,1,0.0
SUB0000433,CUST000381,P03,2025-02-10,2026-05-18,Cancelled,1,20.0
SUB0000434,CUST000382,P01,2026-04-01,,Active,1,0.0
SUB0000435,CUST000383,P02,2024-08-13,,Active,1,5.0
SUB0000436,CUST000384,P01,2024-11-14,,Active,1,0.0
SUB0000437,CUST000385,P04,2025-05-05,,Active,1,0.0
SUB0000438,CUST000386,P01,2026-01-14,,Active,1,0.0
SUB0000439,CUST000387,P03,2025-10-29,,Active,1,0.0
SUB0000440,CUST000388,P04,2025-01-19,,Active,1,0.0
SUB0000441,CUST000389,P01,2025-02-09,2025-06-27,Cancelled,1,0.0
SUB0000442,CUST000390,P01,2025-01-01,,Active,1,10.0
SUB0000443,CUST000391,P02,2024-06-28,,Active,1,0.0
SUB0000444,CUST000392,P01,2024-04-16,2024-06-25,Cancelled,1,10.0
SUB0000445,CUST000393,P01,2024-05-09,,Active,1,0.0
SUB0000446,CUST000394,P01,2024-05-12,,Active,1,10.0
SUB0000447,CUST000395,P01,2024-09-09,2025-08-15,Cancelled,1,5.0
SUB0000448,CUST000395,P01,2025-02-23,,Active,1,0.0
SUB0000449,CUST000396,P01,2024-04-28,2024-05-25,Cancelled,1,0.0
SUB0000450,CUST000397,P01,2025-07-23,,Active,1,10.0
SUB0000451,CUST000398,P01,2024-03-29,2025-01-16,Cancelled,1,10.0
SUB0000452,CUST000399,P01,2025-07-20,2025-11-14,Cancelled,1,0.0
SUB0000453,CUST000400,P02,2024-06-27,,Active,1,0.0
SUB0000454,CUST000401,P01,2024-06-08,2025-06-23,Cancelled,0,20.0
SUB0000455,CUST000402,P01,2025-04-10,2026-03-29,Cancelled,1,0.0
SUB0000456,CUST000403,P02,2025-04-22,,Active,1,0.0
SUB0000457,CUST000404,P01,2025-07-31,,Active,1,0.0
SUB0000458,CUST000404,P02,2026-02-17,,Active,1,0.0
SUB0000459,CUST000405,P03,2024-03-30,2024-08-27,Cancelled,1,5.0
SUB0000460,CUST000406,P03,2024-10-07,2025-07-31,Cancelled,1,0.0
SUB0000461,CUST000406,P02,2025-11-16,,Active,1,20.0
SUB0000462,CUST000407,P01,2024-10-04,2025-02-13,Cancelled,1,0.0
SUB0000463,CUST000408,P01,2025-03-29,2025-12-28,Cancelled,1,15.0
SUB0000464,CUST000409,P02,2025-01-01,2026-01-17,Cancelled,1,5.0
SUB0000465,CUST000410,P02,2025-02-19,,Active,1,0.0
SUB0000466,CUST000411,P01,2025-10-15,,Active,1,10.0
SUB0000467,CUST000412,P02,2026-02-04,,Active,1,0.0
SUB0000468,CUST000413,P02,2024-12-12,2025-05-31,Cancelled,1,0.0
SUB0000469,CUST000414,P03,2024-08-17,2025-06-19,Cancelled,1,15.0
SUB0000470,CUST000415,P01,2024-04-27,2024-08-10,Cancelled,1,0.0
SUB0000471,CUST000416,P02,2026-03-09,,Active,0,0.0
SUB0000472,CUST000417,P02,2026-04-05,,Active,1,0.0
SUB0000473,CUST000418,P03,2025-09-12,,Active,1,15.0
SUB0000474,CUST000419,P02,2026-03-03,,Active,1,0.0
SUB0000475,CUST000420,P03,2025-06-04,2025-08-19,Cancelled,0,0.0
SUB0000476,CUST000421,P02,2024-03-16,2025-11-29,Cancelled,1,0.0
SUB0000477,CUST000421,P01,2024-12-15,2026-03-11,Cancelled,0,0.0
SUB0000478,CUST000422,P02,2026-02-20,,Active,1,5.0
SUB0000479,CUST000423,P02,2025-12-28,,Active,1,5.0
SUB0000480,CUST000424,P01,2024-03-15,2024-10-12,Cancelled,1,0.0
SUB0000481,CUST000425,P03,2024-08-30,,Active,1,0.0
SUB0000482,CUST000426,P02,2024-02-09,2024-08-12,Cancelled,0,0.0
SUB0000483,CUST000426,P01,2024-08-11,2024-09-25,Cancelled,1,0.0
SUB0000484,CUST000427,P04,2024-01-17,,Active,1,0.0
SUB0000485,CUST000428,P01,2024-02-27,,Active,1,0.0
SUB0000486,CUST000429,P01,2025-03-31,2025-04-30,Cancelled,1,5.0
SUB0000487,CUST000430,P03,2024-03-14,,Active,1,15.0
SUB0000488,CUST000431,P01,2025-03-26,,Active,1,15.0
SUB0000489,CUST000432,P02,2024-06-12,2025-08-15,Cancelled,1,0.0
SUB0000490,CUST000433,P01,2025-02-16,,Active,1,5.0
SUB0000491,CUST000434,P02,2025-09-29,,Active,1,0.0
SUB0000493,CUST000435,P01,2024-10-22,,Active,1,0.0
SUB0000494,CUST000436,P01,2024-12-14,,Active,1,0.0
SUB0000495,CUST000437,P02,2024-01-20,2024-04-16,Cancelled,1,10.0
SUB0000496,CUST000438,P01,2025-06-13,,Active,1,5.0
SUB0000497,CUST000439,P01,2024-05-27,2024-10-27,Cancelled,0,0.0
SUB0000498,CUST000440,P04,2025-09-02,,Active,1,0.0
SUB0000499,CUST000440,P04,2026-01-07,,Active,1,0.0
SUB0000500,CUST000441,P01,2024-07-24,2025-05-18,Cancelled,1,0.0
SUB0000501,CUST000442,P01,2024-02-17,2026-06-26,Cancelled,1,0.0
SUB0000502,CUST000443,P03,2024-03-25,,Active,1,0.0
SUB0000503,CUST000444,P02,2024-04-26,,Active,1,0.0
SUB0000504,CUST000445,P01,2025-03-06,2026-03-09,Cancelled,1,0.0
SUB0000505,CUST000446,P02,2025-06-29,,Active,1,15.0
SUB0000506,CUST000447,P02,2025-11-02,,Active,1,0.0
SUB0000507,CUST000447,P01,2026-06-21,,Active,1,0.0
SUB0000508,CUST000448,P03,2025-01-15,,Active,1,0.0
SUB0000509,CUST000449,P03,2026-03-07,,Active,1,0.0
SUB0000510,CUST000450,P02,2025-08-22,,Active,1,10.0
SUB0000511,CUST000451,P01,2024-04-11,2024-11-21,Cancelled,1,5.0
SUB0000512,CUST000452,P03,2026-02-25,,Active,0,0.0
SUB0000513,CUST000453,P02,2026-04-06,,Active,1,0.0
SUB0000514,CUST000454,P01,2025-09-07,,Active,1,0.0
SUB0000515,CUST000455,P01,2025-10-01,,Active,1,0.0
SUB0000516,CUST000456,P01,2024-07-09,,Active,1,0.0
SUB0000517,CUST000457,P01,2025-03-05,,Active,1,5.0
SUB0000518,CUST000458,P01,2025-11-24,2026-01-22,Cancelled,1,0.0
SUB0000519,CUST000459,P03,2025-03-15,,Active,1,0.0
SUB0000520,CUST000460,P03,2024-07-14,,Active,1,5.0
SUB0000521,CUST000461,P01,2024-09-29,2025-05-24,Cancelled,0,0.0
SUB0000522,CUST000462,P01,2024-07-19,,Active,1,5.0
SUB0000523,CUST000463,P02,2025-02-23,,Active,1,5.0
SUB0000524,CUST000464,P03,2024-06-14,,Active,1,10.0
SUB0000525,CUST000465,P01,2025-05-31,,Active,1,0.0
SUB0000526,CUST000466,P01,2025-10-16,,Active,1,0.0
SUB0000527,CUST000467,P01,2025-01-14,,Active,1,15.0
SUB0000528,CUST000468,P01,2025-09-03,,Active,1,0.0
SUB0000529,CUST000468,P01,2026-03-01,,Active,1,10.0
SUB0000530,CUST000469,P03,2025-11-01,,Active,1,0.0
SUB0000531,CUST000470,P02,2025-03-12,2026-05-16,Cancelled,1,0.0
SUB0000532,CUST000471,P02,2024-10-15,,Active,1,0.0
SUB0000533,CUST000472,P01,2026-02-15,,Active,1,0.0
SUB0000534,CUST000473,P02,2024-07-17,,Active,1,0.0
SUB0000535,CUST000474,P01,2025-03-07,,Active,1,0.0
SUB0000536,CUST000475,P01,2024-11-10,2025-09-24,Cancelled,1,5.0
SUB0000537,CUST000476,P01,2026-02-26,,Active,1,20.0
SUB0000538,CUST000477,P01,2026-03-01,,Active,1,0.0
SUB0000539,CUST000478,P02,2024-12-23,2026-06-11,Cancelled,1,15.0
SUB0000540,CUST000479,P01,2024-07-04,2025-06-17,Cancelled,1,0.0
SUB0000541,CUST000480,P01,2024-11-17,,Active,0,0.0
SUB0000542,CUST000481,P01,2025-08-21,,Active,0,0.0
SUB0000543,CUST000482,P01,2025-08-05,2026-06-12,Cancelled,1,0.0
SUB0000544,CUST000483,P02,2024-03-30,2026-03-16,Cancelled,1,0.0
SUB0000545,CUST000483,P02,2024-11-02,2025-08-13,Cancelled,1,10.0
SUB0000546,CUST000484,P03,2025-01-19,,Active,1,0.0
SUB0000547,CUST000485,P01,2024-03-20,2025-06-17,Cancelled,0,0.0
SUB0000548,CUST000486,P01,2024-02-26,2024-07-15,Cancelled,1,15.0
SUB0000549,CUST000487,P01,2024-02-10,,Active,0,0.0
SUB0000550,CUST000488,P02,2024-01-18,,Active,1,0.0
SUB0000551,CUST000489,P02,2025-11-30,,Active,0,10.0
SUB0000552,CUST000490,P01,2024-03-31,,Active,1,10.0
SUB0000553,CUST000490,P01,2025-01-16,,Active,1,0.0
SUB0000554,CUST000491,P01,2025-02-18,,Active,1,10.0
SUB0000555,CUST000492,P03,2025-04-27,,Active,1,10.0
SUB0000556,CUST000493,P02,2025-07-19,2026-04-12,Cancelled,1,0.0
SUB0000557,CUST000494,P03,2024-05-31,2026-04-13,Cancelled,1,0.0
SUB0000558,CUST000495,P02,2024-12-07,,Active,1,0.0
SUB0000559,CUST000496,P02,2025-05-08,,Active,1,0.0
SUB0000560,CUST000497,P03,2024-01-08,,Active,1,0.0
SUB0000561,CUST000498,P01,2025-07-20,,Active,1,0.0
SUB0000562,CUST000499,P02,2024-02-13,,Active,0,0.0
SUB0000563,CUST000500,P01,2024-05-11,,Active,1,0.0
SUB0000564,CUST000501,P02,2025-04-26,,Active,1,0.0
SUB0000565,CUST000502,P02,2025-08-14,,Active,1,0.0
SUB0000566,CUST000503,P01,2025-12-26,,Active,0,0.0
SUB0000568,CUST000504,P03,2025-10-19,2026-01-24,Cancelled,1,0.0
SUB0000569,CUST000505,P02,2025-03-27,,Active,1,0.0
SUB0000570,CUST000505,P02,2025-12-02,,Active,0,0.0
SUB0000571,CUST000506,P01,2026-02-28,,Active,1,0.0
SUB0000572,CUST000507,P01,2024-09-03,2024-12-25,Cancelled,1,0.0
SUB0000573,CUST000508,P01,2025-12-31,,Active,0,0.0
SUB0000574,CUST000509,P01,2024-02-27,,Active,1,0.0
SUB0000575,CUST000510,P03,2024-11-02,2026-01-24,Cancelled,1,0.0
SUB0000576,CUST000511,P01,2025-07-14,,Active,0,0.0
SUB0000577,CUST000512,P02,2025-05-11,,Active,0,0.0
SUB0000578,CUST000513,P03,2024-10-04,,Active,1,0.0
SUB0000579,CUST000514,P01,2025-08-03,2026-06-29,Cancelled,1,0.0
SUB0000580,CUST000515,P02,2025-09-23,,Active,1,0.0
SUB0000581,CUST000516,P01,2024-02-01,,Active,1,0.0
SUB0000582,CUST000517,P02,2025-06-26,2026-04-10,Cancelled,1,10.0
SUB0000583,CUST000518,P03,2024-02-19,,Active,1,0.0
SUB0000584,CUST000519,P01,2024-08-06,,Active,1,0.0
SUB0000585,CUST000520,P01,2024-12-21,,Active,0,0.0
SUB0000586,CUST000521,P02,2025-01-01,,Active,1,20.0
SUB0000587,CUST000522,P01,2025-12-25,2026-03-14,Cancelled,1,0.0
SUB0000588,CUST000523,P01,2025-10-31,,Active,0,10.0
SUB0000589,CUST000524,P01,2024-02-12,,Active,1,5.0
SUB0000590,CUST000525,P01,2025-03-12,2026-04-24,Cancelled,1,0.0
SUB0000591,CUST000526,P03,2025-09-25,,Active,1,0.0
SUB0000592,CUST000527,P01,2024-04-20,,Active,1,20.0
SUB0000593,CUST000528,P01,2025-08-11,2026-04-25,Cancelled,1,5.0
SUB0000594,CUST000529,P01,2025-09-01,,Active,1,20.0
SUB0000595,CUST000529,P01,2026-04-04,,Active,1,15.0
SUB0000596,CUST000530,P02,2024-06-16,2025-05-18,Cancelled,0,0.0
SUB0000597,CUST000531,P01,2025-04-06,,Active,0,5.0
SUB0000598,CUST000532,P03,2025-05-13,,Active,1,0.0
SUB0000599,CUST000532,P03,2026-06-26,,Active,1,20.0
SUB0000600,CUST000533,P02,2024-02-15,2025-03-21,Cancelled,1,0.0
SUB0000601,CUST000534,P02,2024-10-17,2025-05-17,Cancelled,0,0.0
SUB0000602,CUST000535,P01,2024-07-24,,Active,1,0.0
SUB0000603,CUST000536,P03,2024-08-23,,Active,1,0.0
SUB0000604,CUST000537,P01,2024-06-05,2025-04-20,Cancelled,1,0.0
SUB0000605,CUST000538,P02,2024-08-19,,Active,1,0.0
SUB0000606,CUST000539,P01,2024-07-30,,Active,1,0.0
SUB0000607,CUST000540,P02,2025-08-02,,Active,1,15.0
SUB0000608,CUST000541,P01,2025-11-28,,Active,1,0.0
SUB0000609,CUST000542,P02,2025-09-02,2026-03-31,Cancelled,1,5.0
SUB0000610,CUST000542,P01,2026-06-05,,Active,1,0.0
SUB0000611,CUST000543,P01,2025-07-13,,Active,1,0.0
SUB0000612,CUST000544,P03,2024-05-23,2025-06-28,Cancelled,1,0.0
SUB0000613,CUST000545,P01,2024-09-12,,Active,1,5.0
SUB0000614,CUST000545,P02,2025-06-11,2026-02-25,Cancelled,0,15.0
SUB0000615,CUST000546,P02,2025-09-24,,Active,1,0.0
SUB0000616,CUST000547,P02,2025-07-19,2025-08-11,Cancelled,1,15.0
SUB0000617,CUST000548,P02,2025-07-01,,Active,1,0.0
SUB0000618,CUST000548,P02,2026-01-27,,Active,1,5.0
SUB0000619,CUST000549,P01,2025-03-05,,Active,1,15.0
SUB0000620,CUST000550,P04,2026-04-02,,Active,1,0.0
SUB0000621,CUST000551,P04,2025-10-29,2026-05-27,Cancelled,1,15.0
SUB0000623,CUST000552,P02,2024-11-02,,Active,1,0.0
SUB0000624,CUST000553,P02,2024-11-23,,Active,1,0.0
SUB0000625,CUST000554,P01,2024-09-15,2026-06-16,Cancelled,1,10.0
SUB0000626,CUST000555,P02,2024-02-22,,Active,1,15.0
SUB0000627,CUST000555,P02,2024-09-29,,Active,1,0.0
SUB0000628,CUST000556,P01,2024-05-17,2024-07-25,Cancelled,0,5.0
SUB0000629,CUST000557,P02,2025-07-25,,Active,1,0.0
SUB0000631,CUST000558,P01,2026-03-25,,Active,1,0.0
SUB0000632,CUST000559,P03,2026-01-20,,Active,0,0.0
SUB0000633,CUST000560,P02,2024-07-06,2025-11-22,Cancelled,1,0.0
SUB0000634,CUST000560,P01,2025-03-18,,Active,1,0.0
SUB0000635,CUST000561,P03,2025-02-16,,Active,1,0.0
SUB0000636,CUST000561,P03,2025-12-21,,Active,1,0.0
SUB0000637,CUST000562,P02,2024-05-02,2024-08-21,Cancelled,0,0.0
SUB0000638,CUST000563,P01,2024-06-06,,Active,1,0.0
SUB0000639,CUST000564,P01,2026-01-25,,Active,0,0.0
SUB0000640,CUST000565,P01,2025-07-25,2025-08-21,Cancelled,1,0.0
SUB0000641,CUST000566,P01,2025-02-09,,Active,1,0.0
SUB0000642,CUST000567,P03,2025-07-31,,Active,1,0.0
SUB0000643,CUST000567,P01,2025-11-19,2026-04-22,Cancelled,1,5.0
SUB0000644,CUST000568,P03,2024-10-03,2026-05-27,Cancelled,0,0.0
SUB0000645,CUST000569,P01,2024-06-28,2025-11-17,Cancelled,1,0.0
SUB0000646,CUST000570,P02,2025-06-08,,Active,0,0.0
SUB0000647,CUST000571,P03,2024-11-09,2025-03-15,Cancelled,1,0.0
SUB0000648,CUST000572,P03,2025-01-14,,Active,1,0.0
SUB0000649,CUST000573,P04,2025-02-24,2026-05-18,Cancelled,0,20.0
SUB0000650,CUST000574,P02,2024-09-15,,Active,1,0.0
SUB0000651,CUST000575,P02,2025-08-09,,Active,0,0.0
SUB0000652,CUST000576,P01,2026-02-23,,Active,1,0.0
SUB0000653,CUST000577,P03,2026-02-02,,Active,0,0.0
SUB0000654,CUST000578,P02,2024-05-27,2024-11-24,Cancelled,1,0.0
SUB0000655,CUST000579,P01,2024-09-17,2025-09-21,Cancelled,1,0.0
SUB0000656,CUST000580,P03,2024-04-05,2025-08-09,Cancelled,1,0.0
SUB0000657,CUST000580,P03,2024-10-07,,Active,1,0.0
SUB0000658,CUST000581,P01,2024-02-13,2025-12-14,Cancelled,1,15.0
SUB0000659,CUST000582,P03,2025-01-27,,Active,1,0.0
SUB0000660,CUST000583,P02,2024-02-10,,Active,1,0.0
SUB0000661,CUST000583,P03,2024-09-19,,Active,1,0.0
SUB0000662,CUST000584,P03,2025-08-18,,Active,1,5.0
SUB0000664,CUST000585,P02,2025-09-21,,Active,1,5.0
SUB0000665,CUST000586,P02,2024-09-04,2026-04-16,Cancelled,1,0.0
SUB0000666,CUST000587,P01,2024-10-25,2025-10-21,Cancelled,1,0.0
SUB0000667,CUST000588,P03,2024-04-02,,Active,1,0.0
SUB0000668,CUST000589,P02,2025-12-21,,Active,1,0.0
SUB0000669,CUST000590,P03,2025-11-24,,Active,0,0.0
SUB0000670,CUST000591,P03,2025-01-10,,Active,1,10.0
SUB0000671,CUST000592,P01,2024-04-04,,Active,1,0.0
SUB0000672,CUST000593,P01,2024-11-21,2026-05-13,Cancelled,0,0.0
SUB0000673,CUST000594,P03,2026-02-04,,Active,1,5.0
SUB0000675,CUST000595,P01,2024-12-10,,Active,1,0.0
SUB0000676,CUST000595,P01,2025-06-22,,Active,0,20.0
SUB0000677,CUST000596,P02,2024-03-23,,Active,1,10.0
SUB0000678,CUST000596,P01,2024-10-22,2024-12-16,Cancelled,1,0.0
SUB0000679,CUST000597,P01,2024-10-27,,Active,1,0.0
SUB0000680,CUST000598,P03,2024-04-13,,Active,1,0.0
SUB0000681,CUST000599,P03,2024-10-14,,Active,1,0.0
SUB0000682,CUST000600,P01,2025-04-24,,Active,0,10.0
SUB0000683,CUST000601,P01,2025-03-12,,Active,1,10.0
SUB0000684,CUST000602,P01,2024-02-02,2024-07-23,Cancelled,0,0.0
SUB0000685,CUST000603,P03,2025-06-08,,Active,1,0.0
SUB0000686,CUST000604,P03,2025-09-03,,Active,1,0.0
SUB0000688,CUST000605,P01,2025-11-01,,Active,1,0.0
SUB0000689,CUST000606,P01,2025-07-19,,Active,1,0.0
SUB0000690,CUST000607,P02,2025-07-16,,Active,0,0.0
SUB0000691,CUST000608,P03,2025-08-07,,Active,1,0.0
SUB0000692,CUST000609,P02,2024-09-29,,Active,1,5.0
SUB0000693,CUST000610,P01,2024-12-03,,Active,1,0.0
SUB0000694,CUST000610,P01,2025-02-20,,Active,1,0.0
SUB0000695,CUST000611,P02,2024-04-26,2026-02-14,Cancelled,1,0.0
SUB0000696,CUST000612,P03,2025-06-06,,Active,1,5.0
SUB0000697,CUST000613,P01,2025-02-04,,Active,1,5.0
SUB0000698,CUST000614,P02,2025-12-04,,Active,0,0.0
SUB0000699,CUST000615,P03,2025-09-25,,Active,1,15.0
SUB0000700,CUST000616,P01,2025-12-23,,Active,1,20.0
SUB0000701,CUST000617,P01,2025-10-28,,Active,1,0.0
SUB0000702,CUST000618,P03,2025-03-21,,Active,1,15.0
SUB0000703,CUST000619,P01,2024-09-05,2025-10-21,Cancelled,1,15.0
SUB0000704,CUST000620,P01,2024-09-03,2026-06-23,Cancelled,1,0.0
SUB0000705,CUST000620,P01,2025-08-14,,Active,1,0.0
SUB0000706,CUST000621,P02,2025-02-24,,Active,1,5.0
SUB0000707,CUST000622,P01,2026-01-01,,Active,1,0.0
SUB0000708,CUST000623,P01,2024-01-24,2025-12-28,Cancelled,1,0.0
SUB0000709,CUST000624,P01,2025-10-26,,Active,1,0.0
SUB0000710,CUST000625,P01,2025-08-12,,Active,1,0.0
SUB0000711,CUST000626,P02,2024-07-21,,Active,1,0.0
SUB0000712,CUST000627,P02,2025-10-08,,Active,1,0.0
SUB0000713,CUST000627,P01,2026-05-14,,Active,1,10.0
SUB0000714,CUST000628,P04,2024-03-20,2026-06-25,Cancelled,0,0.0
SUB0000715,CUST000629,P03,2024-10-21,,Active,1,5.0
SUB0000716,CUST000630,P02,2026-02-08,,Active,1,0.0
SUB0000718,CUST000631,P02,2025-02-21,2026-01-21,Cancelled,1,10.0
SUB0000719,CUST000632,P03,2025-04-13,,Active,1,0.0
SUB0000720,CUST000633,P01,2026-01-13,,Active,1,10.0
SUB0000721,CUST000634,P02,2024-02-02,2024-08-09,Cancelled,1,0.0
SUB0000722,CUST000635,P02,2025-04-02,,Active,1,0.0
SUB0000723,CUST000636,P01,2025-03-20,,Active,1,5.0
SUB0000724,CUST000637,P01,2024-04-17,,Active,1,20.0
SUB0000725,CUST000638,P03,2024-02-11,2025-06-23,Cancelled,1,0.0
SUB0000726,CUST000639,P01,2025-02-27,2025-07-29,Cancelled,1,10.0
SUB0000727,CUST000640,P01,2024-10-03,,Active,1,0.0
SUB0000728,CUST000641,P03,2024-11-09,,Active,1,0.0
SUB0000729,CUST000642,P03,2024-07-14,2024-10-23,Cancelled,0,0.0
SUB0000730,CUST000643,P03,2024-06-18,2025-07-12,Cancelled,1,0.0
SUB0000731,CUST000644,P01,2024-08-24,2026-03-20,Cancelled,1,0.0
SUB0000732,CUST000645,P04,2026-01-04,,Active,1,0.0
SUB0000733,CUST000646,P02,2025-10-01,,Active,1,0.0
SUB0000734,CUST000647,P01,2025-02-11,,Active,1,0.0
SUB0000735,CUST000648,P03,2024-11-17,,Active,1,0.0
SUB0000736,CUST000649,P02,2026-02-25,,Active,1,0.0
SUB0000737,CUST000650,P01,2024-01-24,2025-03-18,Cancelled,1,0.0
SUB0000738,CUST000651,P02,2025-04-08,,Active,1,10.0
SUB0000739,CUST000652,P03,2024-12-30,,Active,1,20.0
SUB0000740,CUST000653,P01,2025-11-12,,Active,1,10.0
SUB0000741,CUST000654,P03,2025-04-03,,Active,0,0.0
SUB0000742,CUST000655,P02,2025-05-06,,Active,1,0.0
SUB0000743,CUST000656,P02,2024-09-04,,Active,1,0.0
SUB0000744,CUST000657,P02,2025-05-07,,Active,1,10.0
SUB0000745,CUST000658,P03,2024-03-06,,Active,1,0.0
SUB0000746,CUST000659,P03,2026-02-20,,Active,1,15.0
SUB0000747,CUST000660,P02,2024-07-29,2025-08-25,Cancelled,0,0.0
SUB0000748,CUST000661,P02,2025-02-23,,Active,0,0.0
SUB0000749,CUST000662,P02,2024-05-01,2024-10-17,Cancelled,1,0.0
SUB0000750,CUST000662,P02,2024-10-24,2025-09-24,Cancelled,1,0.0
SUB0000751,CUST000663,P02,2024-07-03,2025-01-09,Cancelled,0,0.0
SUB0000752,CUST000664,P01,2025-06-03,,Active,1,0.0
SUB0000753,CUST000665,P02,2024-12-22,2026-04-23,Cancelled,0,0.0
SUB0000754,CUST000666,P01,2025-07-09,2025-10-20,Cancelled,1,0.0
SUB0000755,CUST000667,P02,2024-10-09,,Active,1,0.0
SUB0000756,CUST000668,P01,2025-09-01,,Active,1,0.0
SUB0000757,CUST000669,P01,2025-11-05,,Active,1,0.0
SUB0000758,CUST000670,P03,2024-10-11,,Active,1,20.0
SUB0000759,CUST000671,P03,2025-07-17,2026-06-15,Cancelled,0,0.0
SUB0000760,CUST000672,P01,2026-03-27,,Active,1,0.0
SUB0000761,CUST000673,P01,2024-07-21,2025-04-29,Cancelled,1,0.0
SUB0000762,CUST000674,P02,2025-06-26,,Active,0,0.0
SUB0000763,CUST000674,P01,2026-02-07,,Active,1,15.0
SUB0000764,CUST000675,P01,2024-09-08,2024-10-22,Cancelled,1,5.0
SUB0000765,CUST000676,P01,2024-12-10,2026-02-15,Cancelled,1,0.0
SUB0000766,CUST000677,P01,2025-04-18,2025-09-18,Cancelled,1,0.0
SUB0000767,CUST000678,P01,2025-09-25,2026-02-27,Cancelled,1,10.0
SUB0000768,CUST000679,P03,2024-07-05,,Active,1,0.0
SUB0000769,CUST000680,P01,2025-10-30,,Active,1,0.0
SUB0000771,CUST000681,P03,2024-01-30,2024-07-18,Cancelled,0,0.0
SUB0000772,CUST000682,P01,2026-03-07,,Active,1,0.0
SUB0000774,CUST000683,P01,2024-06-27,2025-02-10,Cancelled,1,0.0
SUB0000775,CUST000684,P03,2025-03-21,,Active,1,0.0
SUB0000776,CUST000684,P01,2025-12-19,,Active,1,0.0
SUB0000777,CUST000685,P02,2024-12-06,,Active,1,20.0
SUB0000778,CUST000686,P01,2025-06-02,,Active,1,0.0
SUB0000779,CUST000686,P03,2026-03-12,,Active,1,20.0
SUB0000780,CUST000687,P03,2025-04-14,2025-05-23,Cancelled,1,0.0
SUB0000781,CUST000688,P03,2025-04-13,,Active,1,0.0
SUB0000782,CUST000689,P03,2025-08-06,,Active,1,5.0
SUB0000783,CUST000690,P01,2026-02-23,2026-05-09,Cancelled,1,0.0
SUB0000784,CUST000691,P01,2025-01-04,2025-11-17,Cancelled,1,0.0
SUB0000785,CUST000692,P01,2025-01-29,2026-03-27,Cancelled,1,10.0
SUB0000786,CUST000693,P01,2024-01-20,,Active,1,0.0
SUB0000787,CUST000693,P01,2025-03-03,2025-08-24,Cancelled,1,0.0
SUB0000788,CUST000694,P01,2024-04-15,,Active,0,10.0
SUB0000789,CUST000695,P01,2024-12-21,,Active,1,10.0
SUB0000790,CUST000696,P03,2024-06-01,,Active,0,0.0
SUB0000791,CUST000697,P02,2025-01-13,,Active,1,0.0
SUB0000792,CUST000698,P02,2025-10-26,,Active,1,15.0
SUB0000794,CUST000699,P01,2025-11-16,,Active,0,0.0
SUB0000795,CUST000700,P02,2025-01-16,,Active,1,0.0
SUB0000796,CUST000701,P01,2024-01-22,2026-03-15,Cancelled,1,0.0
SUB0000797,CUST000702,P01,2026-02-17,,Active,1,0.0
